,zipcode,city,state,median_listing_price
12450,,Castle Rock, CO,469826.0
12451,,Englewood, CO,693315.75
12452,,Englewood, CO,431709.25
12453,,Englewood, CO,668799.25
12454,,Franktown, CO,968800.0
12455,,Larkspur, CO,779050.0
12456,,Littleton, CO,450050.0
12457,,Littleton, CO,522500.0
12458,,Littleton, CO,427550.0
12459,,Littleton, CO,449515.0
12460,,Lone Tree, CO,737500.0
12461,,Littleton, CO,649650.0
12462,,Littleton, CO,611275.0
12463,,Littleton, CO,454775.0
12464,,Littleton, CO,409600.0
12465,,Littleton, CO,450025.0
12466,,Littleton, CO,512925.0
12467,,Monument, CO,545900.0
12468,,Parker, CO,499974.75
12469,,Sedalia, CO,1187550.0
12470,,Parker, CO,572547.5
12471,,Denver, CO,722050.0
12472,,Denver, CO,382550.0
12473,,Denver, CO,544750.0
12474,,Denver, CO,515050.0
12475,,Denver, CO,907050.0
12476,,Denver, CO,500750.0
12477,,Denver, CO,875000.0
12478,,Denver, CO,639375.0
12479,,Denver, CO,612850.0
12480,,Denver, CO,597549.25
12481,,Denver, CO,418449.75
12482,,Denver, CO,463800.0
12483,,Denver, CO,492275.0
12484,,Denver, CO,330050.0
12485,,Denver, CO,563800.0
12486,,Denver, CO,410050.0
12487,,Denver, CO,455924.75
12488,,Denver, CO,434799.5
12489,,Denver, CO,409050.0
12490,,Denver, CO,399800.0
12491,,Denver, CO,461372.25
12492,,Denver, CO,320250.0
12493,,Denver, CO,283550.0
12494,,Denver, CO,344300.0
12495,,Denver, CO,412225.0
12496,,Denver, CO,465000.0
12497,,Denver, CO,529950.0
12498,,Thornton, CO,389073.5
12499,,Denver, CO,225050.0
12500,,Denver, CO,356883.75
12501,,Denver, CO,277050.0
12502,,Boulder, CO,734500.0
12503,,Boulder, CO,1395050.0
12504,,Boulder, CO,774550.0
12505,,Boulder, CO,982300.0
12506,,Boulder, CO,785050.0
12507,,Golden, CO,659050.0
12508,,Golden, CO,675050.0
12509,,Bailey, CO,419550.0
12510,,Black Hawk, CO,534275.0
12511,,Breckenridge, CO,1594550.0
12512,,Clark, CO,732050.0
12513,,Conifer, CO,596550.0
12514,,Dillon, CO,634550.0
12515,,Evergreen, CO,772050.0
12516,,Fairplay, CO,434550.0
12517,,Fraser, CO,582025.0
12518,,Frisco, CO,988525.0
12519,,Granby, CO,542550.0
12520,,Grand Lake, CO,625025.0
12521,,Hartsel, CO,357050.0
12522,,Idaho Springs, CO,296225.0
12523,,Jefferson, CO,299750.0
12524,,Kremmling, CO,326275.0
12525,,Leadville, CO,317000.0
12526,,Morrison, CO,847025.0
12527,,Nederland, CO,863550.0
12528,,Oak Creek, CO,441800.0
12529,,Tabernash, CO,1700050.0
12530,,Walden, CO,199550.0
12531,,Winter Park, CO,592775.0
12532,,Steamboat Springs, CO,695050.0
12533,,Silverthorne, CO,637550.0
12534,,Longmont, CO,369950.0
12535,,Longmont, CO,573800.0
12536,,Longmont, CO,467500.0
12537,,Berthoud, CO,427800.0
12538,,Dacono, CO,349777.5
12539,,Erie, CO,547500.0
12540,,Estes Park, CO,537050.0
12541,,Fort Collins, CO,524050.0
12542,,Fort Collins, CO,438550.0
12543,,Fort Collins, CO,411275.0
12544,,Fort Collins, CO,387500.0
12545,,Fort Collins, CO,548045.0
12546,,Frederick, CO,346800.0
12547,,Johnstown, CO,431727.25
12548,,Livermore, CO,554050.0
12549,,Loveland, CO,409775.0
12550,,Loveland, CO,367550.0
12551,,Lyons, CO,623700.0
12552,,Mead, CO,505800.0
12553,,Milliken, CO,324300.0
12554,,Red Feather Lakes, CO,389950.0
12555,,Timnath, CO,543435.0
12556,,Wellington, CO,374561.25
12557,,Windsor, CO,401416.75
12558,,Brighton, CO,419948.0
12559,,Brighton, CO,500050.0
12560,,Brighton, CO,359975.0
12561,,Ault, CO,339321.25
12562,,Eaton, CO,394158.75
12563,,Evans, CO,293550.0
12564,,Fort Lupton, CO,365225.0
12565,,Greeley, CO,289300.0
12566,,Greeley, CO,327720.0
12567,,Pierce, CO,277550.0
12568,,Platteville, CO,580675.0
12569,,Fort Morgan, CO,269950.0
12570,,Brush, CO,285000.0
12571,,Sterling, CO,179950.0
12572,,Calhan, CO,337225.0
12573,,Cripple Creek, CO,305600.0
12574,,Divide, CO,425025.0
12575,,Florissant, CO,317050.0
12576,,Fountain, CO,303500.0
12577,,Guffey, CO,550050.0
12578,,Lake George, CO,377300.0
12579,,Manitou Springs, CO,525050.0
12580,,Peyton, CO,353599.25
12581,,Woodland Park, CO,485550.0
12582,,Colorado Springs, CO,313775.0
12583,,Colorado Springs, CO,466300.0
12584,,Colorado Springs, CO,437912.5
12585,,Colorado Springs, CO,633500.0
12586,,Colorado Springs, CO,312499.5
12587,,Colorado Springs, CO,494750.0
12588,,Colorado Springs, CO,275040.0
12589,,Colorado Springs, CO,249062.5
12590,,Colorado Springs, CO,259250.0
12591,,Colorado Springs, CO,297450.0
12592,,Colorado Springs, CO,225725.0
12593,,Colorado Springs, CO,267547.5
12594,,Colorado Springs, CO,352700.0
12595,,Colorado Springs, CO,415000.0
12596,,Colorado Springs, CO,430000.0
12597,,Colorado Springs, CO,525050.0
12598,,Colorado Springs, CO,305550.0
12599,,Colorado Springs, CO,349350.0
12600,,Colorado Springs, CO,478216.0
12601,,Colorado Springs, CO,312900.0
12602,,Colorado Springs, CO,366956.25
12603,,Pueblo, CO,166275.0
12604,,Pueblo, CO,128300.0
12605,,Pueblo, CO,149950.0
12606,,Pueblo, CO,230050.0
12607,,Pueblo, CO,287750.0
12608,,Pueblo, CO,287020.0
12609,,Pueblo, CO,243775.0
12610,,Colorado City, CO,181800.0
12611,,Aguilar, CO,163550.0
12612,,La Junta, CO,150550.0
12613,,Lamar, CO,111300.0
12614,,La Veta, CO,369950.0
12615,,Rocky Ford, CO,182225.0
12616,,Rye, CO,449800.0
12617,,Trinidad, CO,217500.0
12618,,Walsenburg, CO,174950.0
12619,,Alamosa, CO,192550.0
12620,,Antonito, CO,223775.0
12621,,Bayfield, CO,377550.0
12622,,Creede, CO,483800.0
12623,,Del Norte, CO,264550.0
12624,,Fort Garland, CO,242550.0
12625,,Ignacio, CO,289975.0
12626,,Monte Vista, CO,152550.0
12627,,Pagosa Springs, CO,470000.0
12628,,South Fork, CO,327550.0
12629,,Salida, CO,498675.0
12630,,Almont, CO,974550.0
12631,,Buena Vista, CO,407050.0
12632,,Canon City, CO,289050.0
12633,,Cimarron, CO,495050.0
12634,,Cotopaxi, CO,399549.25
12635,,Crested Butte, CO,1343750.0
12636,,Crested Butte, CO,572050.0
12637,,Florence, CO,307450.0
12638,,Gunnison, CO,399850.0
12639,,Howard, CO,696050.0
12640,,Lake City, CO,462550.0
12641,,Nathrop, CO,612525.0
12642,,Penrose, CO,362450.0
12643,,Westcliffe, CO,388050.0
12644,,Durango, CO,529500.0
12645,,Durango, CO,489050.0
12646,,Cortez, CO,248750.0
12647,,Dolores, CO,349725.0
12648,,Hesperus, CO,517950.0
12649,,Mancos, CO,393050.0
12650,,Montrose, CO,260050.0
12651,,Montrose, CO,477425.0
12652,,Austin, CO,375050.0
12653,,Cedaredge, CO,314275.0
12654,,Crawford, CO,386300.0
12655,,Delta, CO,257475.0
12656,,Eckert, CO,200050.0
12657,,Hotchkiss, CO,415050.0
12658,,Norwood, CO,434050.0
12659,,Olathe, CO,282050.0
12660,,Ouray, CO,475050.0
12661,,Paonia, CO,286050.0
12662,,Placerville, CO,838300.0
12663,,Ridgway, CO,777300.0
12664,,Telluride, CO,2672550.0
12665,,Grand Junction, CO,244275.0
12666,,Grand Junction, CO,299975.0
12667,,Grand Junction, CO,241225.0
12668,,Grand Junction, CO,374175.0
12669,,Grand Junction, CO,356273.0
12670,,Grand Junction, CO,535037.5
12671,,Clifton, CO,180525.0
12672,,Fruita, CO,398300.0
12673,,Loma, CO,468275.0
12674,,Palisade, CO,620050.0
12675,,Whitewater, CO,389525.0
12676,,Glenwood Springs, CO,599300.0
12677,,Aspen, CO,2122550.0
12678,,Snowmass Village, CO,1387550.0
12679,,Avon, CO,122300.0
12680,,Basalt, CO,863050.0
12681,,Carbondale, CO,1205050.0
12682,,Collbran, CO,251300.0
12683,,Craig, CO,163500.0
12684,,Eagle, CO,728050.0
12685,,Edwards, CO,1932050.0
12686,,Parachute, CO,264300.0
12687,,Gypsum, CO,505050.0
12688,,Hayden, CO,324950.0
12689,,Meeker, CO,200050.0
12690,,Mesa, CO,549050.0
12691,,New Castle, CO,445425.0
12692,,Rifle, CO,347550.0
12693,,Silt, CO,418775.0
12694,,Snowmass, CO,4249800.0
12695,,Vail, CO,1623300.0
12696,,Cheyenne, WY,251550.0
12697,,Cheyenne, WY,274250.0
12698,,Cheyenne, WY,389000.0
12699,,Laramie, WY,248800.0
12700,,Laramie, WY,265050.0
12701,,Wheatland, WY,172525.0
12702,,Torrington, WY,171225.0
12703,,Rawlins, WY,164550.0
12704,,Saratoga, WY,258300.0
12705,,Worland, WY,166800.0
12706,,Cody, WY,325050.0
12707,,Powell, WY,263225.0
12708,,Thermopolis, WY,162550.0
12709,,Riverton, WY,189350.0
12710,,Dubois, WY,406225.0
12711,,Lander, WY,254950.0
12712,,Casper, WY,205050.0
12713,,Casper, WY,237400.0
12714,,Casper, WY,299225.0
12715,,Douglas, WY,233150.0
12716,,Gillette, WY,182450.0
12717,,Gillette, WY,239000.0
12718,,Moorcroft, WY,230000.0
12719,,Sundance, WY,352050.0
12720,,Sheridan, WY,280025.0
12721,,Buffalo, WY,285050.0
12722,,Rock Springs, WY,229950.0
12723,,Boulder, WY,207500.0
12724,,Evanston, WY,213600.0
12725,,Green River, WY,207775.0
12726,,Pinedale, WY,315000.0
12727,,Jackson, WY,1787550.0
12728,,Wilson, WY,2677550.0
12729,,Kemmerer, WY,138800.0
12730,,Afton, WY,350050.0
12731,,Big Piney, WY,180050.0
12732,,Thayne, WY,331675.0
12733,,Pocatello, ID,221450.0
12734,,Pocatello, ID,270000.0
12735,,Pocatello, ID,171050.0
12736,,American Falls, ID,182000.0
12737,,Arco, ID,105050.0
12738,,Blackfoot, ID,190050.0
12739,,Challis, ID,196300.0
12740,,Lava Hot Springs, ID,205025.0
12741,,Mackay, ID,259950.0
12742,,Malad City, ID,178050.0
12743,,Montpelier, ID,139900.0
12744,,Preston, ID,313775.0
12745,,Shelley, ID,282525.0
12746,,Soda Springs, ID,170050.0
12747,,Stanley, ID,347500.0
12748,,Fish Haven, ID,379300.0
12749,,Twin Falls, ID,253020.0
12750,,Bellevue, ID,523050.0
12751,,Buhl, ID,246025.0
12752,,Burley, ID,229675.0
12753,,Fairfield, ID,328800.0
12754,,Filer, ID,299500.0
12755,,Gooding, ID,180050.0
12756,,Hagerman, ID,212300.0
12757,,Hailey, ID,658300.0
12758,,Jerome, ID,213550.0
12759,,Ketchum, ID,1475050.0
12760,,Kimberly, ID,279450.0
12761,,Rupert, ID,185500.0
12762,,Shoshone, ID,179050.0
12763,,Idaho Falls, ID,251025.0
12764,,Idaho Falls, ID,205000.0
12765,,Idaho Falls, ID,341275.0
12766,,Idaho Falls, ID,265775.0
12767,,Ashton, ID,537525.0
12768,,Driggs, ID,404800.0
12769,,Irwin, ID,942550.0
12770,,Island Park, ID,495050.0
12771,,Rexburg, ID,299950.0
12772,,Rigby, ID,291275.0
12773,,Saint Anthony, ID,237650.0
12774,,Tetonia, ID,642050.0
12775,,Victor, ID,592300.0
12776,,Salmon, ID,266550.0
12777,,Lewiston, ID,239400.0
12778,,Grangeville, ID,285050.0
12779,,Kamiah, ID,204724.25
12780,,Kooskia, ID,402000.0
12781,,Orofino, ID,213800.0
12782,,Riggins, ID,207050.0
12783,,White Bird, ID,398525.0
12784,,Caldwell, ID,225545.0
12785,,Caldwell, ID,270000.0
12786,,Cascade, ID,374725.0
12787,,Council, ID,255050.0
12788,,Donnelly, ID,562500.0
12789,,Eagle, ID,552913.25
12790,,Emmett, ID,283375.0
12791,,Fruitland, ID,281549.75
12792,,Garden Valley, ID,317450.0
12793,,Glenns Ferry, ID,204975.0
12794,,Homedale, ID,185750.0
12795,,Kuna, ID,293124.0
12796,,Mccall, ID,276550.0
12797,,Meridian, ID,346778.5
12798,,Middleton, ID,388049.5
12799,,Meridian, ID,362300.0
12800,,Mountain Home, ID,220000.0
12801,,Nampa, ID,249500.0
12802,,New Meadows, ID,442050.0
12803,,New Plymouth, ID,296550.0
12804,,Parma, ID,283075.0
12805,,Payette, ID,250049.0
12806,,Star, ID,476499.5
12807,,Weiser, ID,228050.0
12808,,Wilder, ID,307068.75
12809,,Nampa, ID,282000.0
12810,,Nampa, ID,276540.0
12811,,Boise, ID,610800.0
12812,,Boise, ID,433750.0
12813,,Boise, ID,258050.0
12814,,Boise, ID,267450.0
12815,,Boise, ID,391450.0
12816,,Boise, ID,329750.0
12817,,Boise, ID,632275.0
12818,,Boise, ID,321725.0
12819,,Garden City, ID,424550.0
12820,,Boise, ID,472968.75
12821,,Athol, ID,448890.0
12822,,Bayview, ID,352000.0
12823,,Blanchard, ID,291225.0
12824,,Bonners Ferry, ID,365775.0
12825,,Clark Fork, ID,317500.0
12826,,Cocolalla, ID,449950.0
12827,,Coeur D Alene, ID,826025.0
12828,,Coeur D Alene, ID,360475.0
12829,,Coolin, ID,1924300.0
12830,,Oldtown, ID,339950.0
12831,,Harrison, ID,845050.0
12832,,Hayden, ID,489950.0
12833,,Hope, ID,540050.0
12834,,Kellogg, ID,139175.0
12835,,Moscow, ID,340300.0
12836,,Moyie Springs, ID,294275.0
12837,,Naples, ID,408050.0
12838,,Nordman, ID,289050.0
12839,,Post Falls, ID,317500.0
12840,,Priest River, ID,303500.0
12841,,Rathdrum, ID,387950.0
12842,,Sagle, ID,529550.0
12843,,Saint Maries, ID,164049.5
12844,,Sandpoint, ID,406299.5
12845,,Spirit Lake, ID,318525.0
12846,,Wallace, ID,177550.0
12847,,Worley, ID,768050.0
12848,,American Fork, UT,441275.0
12849,,Alpine, UT,851800.0
12850,,Eagle Mountain, UT,339950.0
12851,,Bountiful, UT,405799.75
12852,,Centerville, UT,355000.0
12853,,Clearfield, UT,288275.0
12854,,Coalville, UT,599050.0
12855,,Draper, UT,650050.0
12856,,Duchesne, UT,135525.0
12857,,Farmington, UT,496587.5
12858,,Garden City, UT,301000.0
12859,,Grantsville, UT,365362.5
12860,,Heber City, UT,793550.0
12861,,Kamas, UT,799050.0
12862,,Kaysville, UT,470025.0
12863,,Layton, UT,397550.0
12864,,Layton, UT,375025.0
12865,,Lindon, UT,413950.0
12866,,Lehi, UT,334030.0
12867,,Magna, UT,244775.0
12868,,Saratoga Springs, UT,397427.5
12869,,Midvale, UT,342550.0
12870,,Midway, UT,596275.0
12871,,Morgan, UT,479775.0
12872,,North Salt Lake, UT,418318.75
12873,,Oakley, UT,1722550.0
12874,,Orem, UT,299500.0
12875,,Orem, UT,426309.5
12876,,Park City, UT,1837550.0
12877,,Pleasant Grove, UT,387325.0
12878,,Riverton, UT,410807.5
12879,,Roosevelt, UT,179000.0
12880,,Roy, UT,259950.0
12881,,Sandy, UT,399950.0
12882,,Tooele, UT,310775.0
12883,,Syracuse, UT,385770.0
12884,,Vernal, UT,188000.0
12885,,West Jordan, UT,389650.0
12886,,West Jordan, UT,316200.0
12887,,West Jordan, UT,353775.0
12888,,Sandy, UT,781275.0
12889,,Sandy, UT,676425.0
12890,,Sandy, UT,361775.0
12891,,South Jordan, UT,524275.0
12892,,Herriman, UT,364850.0
12893,,Orem, UT,468500.0
12894,,Park City, UT,1052550.0
12895,,Salt Lake City, UT,433050.0
12896,,Salt Lake City, UT,434775.0
12897,,Salt Lake City, UT,861250.0
12898,,Salt Lake City, UT,230000.0
12899,,Salt Lake City, UT,542475.0
12900,,Salt Lake City, UT,398775.0
12901,,Salt Lake City, UT,312225.0
12902,,Salt Lake City, UT,734975.0
12903,,Salt Lake City, UT,557000.0
12904,,Salt Lake City, UT,304775.0
12905,,Salt Lake City, UT,270534.0
12906,,Salt Lake City, UT,271225.0
12907,,Salt Lake City, UT,518425.0
12908,,Salt Lake City, UT,259999.75
12909,,West Valley City, UT,257550.0
12910,,West Valley City, UT,277275.0
12911,,Salt Lake City, UT,600000.0
12912,,Salt Lake City, UT,354775.0
12913,,Salt Lake City, UT,626275.0
12914,,West Valley City, UT,316300.0
12915,,Salt Lake City, UT,288049.5
12916,,Brigham City, UT,277950.0
12917,,Eden, UT,638050.0
12918,,Hooper, UT,397886.5
12919,,Huntsville, UT,700000.0
12920,,Hyde Park, UT,327450.0
12921,,Hyrum, UT,217675.0
12922,,Logan, UT,259525.0
12923,,Providence, UT,319500.0
12924,,Smithfield, UT,364050.0
12925,,Tremonton, UT,299500.0
12926,,Logan, UT,289500.0
12927,,Ogden, UT,315750.0
12928,,Ogden, UT,308725.0
12929,,Ogden, UT,332550.0
12930,,Ogden, UT,356012.5
12931,,Ogden, UT,389975.0
12932,,Price, UT,134000.0
12933,,Blanding, UT,165050.0
12934,,Helper, UT,145775.0
12935,,Moab, UT,425050.0
12936,,Monticello, UT,288300.0
12937,,Wellington, UT,139550.0
12938,,Provo, UT,298300.0
12939,,Provo, UT,577549.75
12940,,Provo, UT,279950.0
12941,,Fairview, UT,340550.0
12942,,Manti, UT,255049.0
12943,,Mount Pleasant, UT,263950.0
12944,,Nephi, UT,300049.0
12945,,Payson, UT,385200.0
12946,,Salem, UT,428450.0
12947,,Santaquin, UT,320745.0
12948,,Spanish Fork, UT,374350.0
12949,,Springville, UT,401487.5
12950,,Mapleton, UT,474450.0
12951,,Richfield, UT,218300.0
12952,,Beaver, UT,186675.0
12953,,Brian Head, UT,156300.0
12954,,Cedar City, UT,268450.0
12955,,Cedar City, UT,265050.0
12956,,Hurricane, UT,383788.5
12957,,Ivins, UT,393975.0
12958,,Kanab, UT,303580.5
12959,,La Verkin, UT,279050.0
12960,,Monroe, UT,304550.0
12961,,New Harmony, UT,712050.0
12962,,Panguitch, UT,375050.0
12963,,Parowan, UT,329750.0
12964,,Santa Clara, UT,419136.5
12965,,Saint George, UT,349950.0
12966,,Washington, UT,382144.5
12967,,Pine Valley, UT,313950.0
12968,,Saint George, UT,399950.0
12969,,Phoenix, AZ,477512.5
12970,,Phoenix, AZ,338675.0
12971,,Phoenix, AZ,302775.0
12972,,Phoenix, AZ,415000.0
12973,,Phoenix, AZ,272875.0
12974,,Phoenix, AZ,182498.75
12975,,Phoenix, AZ,501300.0
12976,,Phoenix, AZ,336550.0
12977,,Phoenix, AZ,340025.0
12978,,Phoenix, AZ,250050.0
12979,,Phoenix, AZ,455000.0
12980,,Phoenix, AZ,188450.0
12981,,Phoenix, AZ,709524.5
12982,,Phoenix, AZ,199650.0
12983,,Phoenix, AZ,319950.0
12984,,Phoenix, AZ,380785.0
12985,,Phoenix, AZ,294648.0
12986,,Phoenix, AZ,285900.0
12987,,Phoenix, AZ,299997.5
12988,,Phoenix, AZ,237775.0
12989,,Phoenix, AZ,424550.0
12990,,Phoenix, AZ,229950.0
12991,,Phoenix, AZ,190000.0
12992,,Phoenix, AZ,294775.0
12993,,Phoenix, AZ,194750.0
12994,,Phoenix, AZ,194473.75
12995,,Phoenix, AZ,210050.0
12996,,Phoenix, AZ,192550.0
12997,,Phoenix, AZ,231750.0
12998,,Phoenix, AZ,276225.0
12999,,Phoenix, AZ,222000.0
13000,,Phoenix, AZ,317025.0
13001,,Phoenix, AZ,488550.0
13002,,Phoenix, AZ,382300.0
13003,,Phoenix, AZ,416050.0
13004,,Phoenix, AZ,214975.0
13005,,Phoenix, AZ,233250.0
13006,,Phoenix, AZ,348900.0
13007,,Phoenix, AZ,422297.5
13008,,Phoenix, AZ,427218.75
13009,,Phoenix, AZ,439275.0
13010,,New River, AZ,436300.0
13011,,Gold Canyon, AZ,427050.0
13012,,Apache Junction, AZ,342050.0
13013,,Apache Junction, AZ,210855.0
13014,,Casa Grande, AZ,201040.0
13015,,Arizona City, AZ,145675.0
13016,,Coolidge, AZ,164520.0
13017,,Eloy, AZ,289750.0
13018,,Florence, AZ,217725.0
13019,,Maricopa, AZ,226000.0
13020,,Maricopa, AZ,217800.0
13021,,San Tan Valley, AZ,287468.75
13022,,Queen Creek, AZ,378750.0
13023,,San Tan Valley, AZ,234950.0
13024,,Casa Grande, AZ,258765.0
13025,,Mesa, AZ,236050.0
13026,,Mesa, AZ,266925.0
13027,,Mesa, AZ,296775.0
13028,,Mesa, AZ,239522.5
13029,,Mesa, AZ,260050.0
13030,,Mesa, AZ,239974.75
13031,,Mesa, AZ,451775.0
13032,,Mesa, AZ,235225.0
13033,,Mesa, AZ,284500.0
13034,,Mesa, AZ,244375.0
13035,,Mesa, AZ,353545.0
13036,,Mesa, AZ,387550.0
13037,,Mesa, AZ,356775.0
13038,,Chandler, AZ,286400.0
13039,,Chandler, AZ,279550.0
13040,,Chandler, AZ,339864.25
13041,,Gilbert, AZ,341475.0
13042,,Gilbert, AZ,343500.0
13043,,Chandler, AZ,377497.5
13044,,Chandler, AZ,479425.0
13045,,Scottsdale, AZ,404300.0
13046,,Scottsdale, AZ,425000.0
13047,,Paradise Valley, AZ,2400050.0
13048,,Scottsdale, AZ,519500.0
13049,,Scottsdale, AZ,995050.0
13050,,Scottsdale, AZ,374000.0
13051,,Scottsdale, AZ,537925.0
13052,,Scottsdale, AZ,835050.0
13053,,Scottsdale, AZ,450550.0
13054,,Scottsdale, AZ,1297050.0
13055,,Rio Verde, AZ,598050.0
13056,,Scottsdale, AZ,959500.0
13057,,Fountain Hills, AZ,505550.0
13058,,Tempe, AZ,318125.0
13059,,Tempe, AZ,305025.0
13060,,Tempe, AZ,318775.0
13061,,Tempe, AZ,486275.0
13062,,Chandler, AZ,395050.0
13063,,Gilbert, AZ,347918.75
13064,,Gilbert, AZ,329925.0
13065,,Gilbert, AZ,390050.0
13066,,Gilbert, AZ,439473.0
13067,,Glendale, AZ,203050.0
13068,,Glendale, AZ,246162.5
13069,,Glendale, AZ,237500.0
13070,,Glendale, AZ,244550.0
13071,,Glendale, AZ,332775.0
13072,,Glendale, AZ,255000.0
13073,,Glendale, AZ,323550.0
13074,,Glendale, AZ,392750.0
13075,,Avondale, AZ,233500.0
13076,,Buckeye, AZ,225771.25
13077,,Cave Creek, AZ,593050.0
13078,,Congress, AZ,279950.0
13079,,El Mirage, AZ,214462.5
13080,,Goodyear, AZ,310000.0
13081,,Laveen, AZ,270025.0
13082,,Litchfield Park, AZ,396327.5
13083,,Parker, AZ,282275.0
13084,,Peoria, AZ,230000.0
13085,,Somerton, AZ,188050.0
13086,,Sun City, AZ,196800.0
13087,,Tolleson, AZ,249950.0
13088,,Waddell, AZ,342049.5
13089,,Wellton, AZ,160350.0
13090,,Wittmann, AZ,355622.5
13091,,Yarnell, AZ,188050.0
13092,,Yuma, AZ,222150.0
13093,,Yuma, AZ,248095.5
13094,,Yuma, AZ,232025.0
13095,,Sun City, AZ,252050.0
13096,,Surprise, AZ,267125.0
13097,,Sun City West, AZ,270049.5
13098,,Carefree, AZ,834275.0
13099,,Surprise, AZ,237450.0
13100,,Surprise, AZ,289225.0
13101,,Peoria, AZ,299700.0
13102,,Peoria, AZ,297500.0
13103,,Peoria, AZ,427050.0
13104,,Surprise, AZ,345047.5
13105,,Surprise, AZ,279500.0
13106,,Wickenburg, AZ,455635.75
13107,,Avondale, AZ,274750.0
13108,,Goodyear, AZ,384686.25
13109,,Buckeye, AZ,325050.0
13110,,Globe, AZ,73600.0
13111,,Payson, AZ,387300.0
13112,,Pine, AZ,327500.0
13113,,Safford, AZ,158550.0
13114,,Thatcher, AZ,210050.0
13115,,Benson, AZ,194675.0
13116,,Bisbee, AZ,149999.5
13117,,Douglas, AZ,134112.5
13118,,Elfrida, AZ,325050.0
13119,,Elgin, AZ,524500.0
13120,,Green Valley, AZ,222375.0
13121,,Hereford, AZ,351625.0
13122,,Huachuca City, AZ,159050.0
13123,,Mount Lemmon, AZ,410050.0
13124,,Nogales, AZ,258800.0
13125,,Green Valley, AZ,287800.0
13126,,Oracle, AZ,344550.0
13127,,Patagonia, AZ,499050.0
13128,,Pearce, AZ,96824.75
13129,,Sahuarita, AZ,247500.0
13130,,Saint David, AZ,329050.0
13131,,San Manuel, AZ,96775.0
13132,,San Simon, AZ,254550.0
13133,,Sierra Vista, AZ,196925.0
13134,,Sonoita, AZ,516275.0
13135,,Tombstone, AZ,179300.0
13136,,Vail, AZ,297227.5
13137,,Willcox, AZ,120050.0
13138,,Tubac, AZ,426050.0
13139,,Rio Rico, AZ,187550.0
13140,,Sierra Vista, AZ,263550.0
13141,,Marana, AZ,268407.0
13142,,Marana, AZ,402495.0
13143,,Tucson, AZ,382300.0
13144,,Tucson, AZ,361800.0
13145,,Tucson, AZ,178750.0
13146,,Tucson, AZ,162825.0
13147,,Tucson, AZ,199950.0
13148,,Tucson, AZ,197050.0
13149,,Tucson, AZ,192050.0
13150,,Tucson, AZ,159050.0
13151,,Tucson, AZ,273773.75
13152,,Tucson, AZ,265550.0
13153,,Tucson, AZ,598275.0
13154,,Tucson, AZ,269800.0
13155,,Tucson, AZ,179975.0
13156,,Tucson, AZ,226550.0
13157,,Tucson, AZ,356175.0
13158,,Tucson, AZ,389300.0
13159,,Tucson, AZ,213175.0
13160,,Tucson, AZ,279050.0
13161,,Tucson, AZ,258774.75
13162,,Tucson, AZ,399775.0
13163,,Tucson, AZ,175050.0
13164,,Tucson, AZ,240025.0
13165,,Tucson, AZ,272050.0
13166,,Tucson, AZ,499675.0
13167,,Tucson, AZ,472500.0
13168,,Tucson, AZ,418090.5
13169,,Tucson, AZ,207550.0
13170,,Tucson, AZ,211864.0
13171,,Show Low, AZ,329975.0
13172,,Alpine, AZ,460048.75
13173,,Eagar, AZ,228975.0
13174,,Heber, AZ,341225.0
13175,,Lakeside, AZ,297740.0
13176,,Pinetop, AZ,377550.0
13177,,Snowflake, AZ,283050.0
13178,,Flagstaff, AZ,419975.0
13179,,Flagstaff, AZ,417861.5
13180,,Happy Jack, AZ,329550.0
13181,,Holbrook, AZ,103725.0
13182,,Page, AZ,309750.0
13183,,Williams, AZ,368300.0
13184,,Winslow, AZ,141800.0
13185,,Prescott, AZ,441550.0
13186,,Prescott, AZ,430050.0
13187,,Prescott, AZ,648525.0
13188,,Prescott Valley, AZ,289337.5
13189,,Prescott Valley, AZ,397975.0
13190,,Ash Fork, AZ,144950.0
13191,,Camp Verde, AZ,397800.0
13192,,Chino Valley, AZ,342725.0
13193,,Clarkdale, AZ,328750.0
13194,,Cornville, AZ,420550.0
13195,,Cottonwood, AZ,311610.0
13196,,Dewey, AZ,325101.0
13197,,Kirkland, AZ,159975.0
13198,,Mayer, AZ,225050.0
13199,,Paulden, AZ,398050.0
13200,,Rimrock, AZ,241050.0
13201,,Sedona, AZ,987550.0
13202,,Seligman, AZ,145050.0
13203,,Crown King, AZ,199475.0
13204,,Sedona, AZ,532800.0
13205,,Kingman, AZ,216700.0
13206,,Lake Havasu City, AZ,311975.0
13207,,Lake Havasu City, AZ,381000.0
13208,,Lake Havasu City, AZ,372050.0
13209,,Kingman, AZ,171750.0
13210,,Golden Valley, AZ,146275.0
13211,,Fort Mohave, AZ,245025.0
13212,,Bullhead City, AZ,349950.0
13213,,Littlefield, AZ,257500.0
13214,,Mohave Valley, AZ,266175.0
13215,,Bullhead City, AZ,212300.0
13216,,Belen, NM,167850.0
13217,,Bernalillo, NM,300050.0
13218,,Cedar Crest, NM,308050.0
13219,,Cerrillos, NM,419050.0
13220,,Edgewood, NM,286225.0
13221,,Estancia, NM,262300.0
13222,,Grants, NM,95675.0
13223,,Jemez Springs, NM,310050.0
13224,,Los Lunas, NM,211445.0
13225,,Placitas, NM,477300.0
13226,,Sandia Park, NM,585300.0
13227,,Corrales, NM,544250.0
